age,income,account_balance,transaction_count,gender,occupation,region
26.4,60628.44,37354.84,18,M,engineer,east
47.8,99550.04,31371.19,12,F,doctor,west
45.4,77302.54,40583.84,15,M,teacher,east
40.8,77438.61,18207.78,14,F,teacher,east
33.7,66533.19,25991.26,11,M,teacher,north
40.8,62497.28,25393.56,19,M,manager,west
27.9,24058.77,27638.88,13,F,teacher,south
43.6,49815.29,10453.85,18,F,teacher,west
51.5,52791.38,26108.36,12,F,engineer,south
45.7,31876.62,10735.36,17,M,engineer,north
27.7,42638.76,28583.34,16,F,manager,west
38.6,30287.45,3713.51,14,F,engineer,east
22.1,59425.14,6484.13,16,F,engineer,east
40.7,72281.49,33185.49,17,M,doctor,north
39.5,76601.62,19531.62,17,F,engineer,west
16.3,66221.77,15121.42,10,M,engineer,east
23.4,45549.05,37708.46,16,M,student,south
32.2,31019.02,28276.26,17,M,manager,west
32.0,33646.97,33720.9,12,F,teacher,east
22.9,40965.26,23337.58,15,F,teacher,north
38.9,46667.1,51796.29,14,F,student,east
37.5,57603.77,18954.86,14,F,engineer,east
33.1,44787.54,42444.96,4,M,doctor,west
27.4,65084.64,24386.34,13,F,doctor,south
45.5,56515.9,8454.9,18,F,manager,east
51.6,60158.19,29828.49,12,M,student,east
30.2,77103.76,28147.63,13,F,teacher,north
28.9,42296.52,14486.78,13,M,teacher,north
39.9,66280.57,15777.81,16,M,manager,east
31.4,59790.4,24753.02,16,F,student,east
33.6,54997.71,28497.48,16,M,student,east
42.4,73278.84,293.37,19,M,manager,west
15.9,73185.21,35531.21,12,M,student,east
48.2,45802.64,20055.02,15,F,engineer,east
35.7,57267.59,11682.53,14,F,teacher,north
30.9,64218.18,34410.67,12,F,engineer,north
34.1,55904.9,24763.82,20,M,engineer,east
34.6,68775.32,37161.66,16,F,doctor,east
17.7,64217.88,29379.52,15,F,student,east
49.9,87488.42,24984.85,11,M,doctor,east
35.4,37045.81,23472.7,10,F,manager,east
39.4,58163.46,29827.13,12,F,engineer,north
44.5,46372.46,20864.69,16,M,manager,east
24.8,69061.61,16474.27,6,F,teacher,south
39.7,35742.42,31099.09,16,M,manager,east
32.3,65194.69,23555.12,12,F,teacher,east
43.5,50549.27,25335.68,15,F,doctor,east
13.7,48987.57,35893.8,14,F,teacher,south
34.0,38302.53,23861.23,10,M,doctor,south
29.0,53023.86,25150.34,13,F,engineer,south
39.3,76267.51,19003.5,22,F,teacher,east
39.7,59622.17,29307.4,11,M,teacher,south
27.9,69415.21,28498.28,18,F,manager,north
27.9,84969.63,34007.75,16,M,manager,west
33.9,63956.33,19208.71,17,F,student,south
26.0,51618.01,20421.83,13,F,doctor,north
43.4,67008.78,32921.37,17,F,teacher,east
31.3,51835.56,27522.13,17,F,manager,east
5.9,52433.66,15937.82,13,F,teacher,east
31.3,37201.61,38065.54,15,F,engineer,east
24.6,73893.86,8015.49,12,M,manager,north
18.7,54209.96,32842.85,20,F,engineer,south
22.6,62731.47,12347.88,21,M,engineer,north
36.1,44460.57,43857.89,15,F,manager,south
48.3,66539.21,9554.0,21,M,manager,east
38.1,48570.88,36522.51,22,M,manager,south
28.9,57874.37,24183.66,11,M,engineer,east
39.6,73167.39,21333.97,15,F,student,east
30.4,71861.39,26853.97,22,F,manager,south
28.1,59669.55,31319.0,14,M,manager,north
23.5,33478.03,15955.99,12,M,manager,south
17.5,104892.16,16842.12,19,M,doctor,north
31.1,86187.88,31496.05,20,M,engineer,east
36.6,70840.12,7926.57,14,M,manager,west
34.0,48701.94,19157.71,9,M,manager,east
30.8,58296.12,55406.87,14,F,teacher,east
25.5,51848.69,15319.87,13,F,manager,south
41.1,78957.84,36478.03,12,M,doctor,east
21.8,63937.54,19140.49,15,F,doctor,east
42.8,48237.54,30090.45,16,M,teacher,north
25.0,52938.67,31543.56,14,M,engineer,west
27.5,76817.82,36289.57,18,F,engineer,north
20.3,84001.47,22997.46,11,M,manager,east
30.0,82924.97,44888.85,14,F,engineer,east
44.8,71355.48,19106.63,15,M,engineer,west
40.2,56210.63,27342.2,13,M,student,west
44.8,11377.29,27452.77,13,F,engineer,west
40.2,64457.4,13780.32,16,F,manager,east
24.0,59972.57,22141.28,18,F,student,east
31.7,62099.73,26615.13,19,M,doctor,north
27.2,60808.46,20678.79,15,F,manager,south
48.3,40106.07,49409.24,11,M,student,west
23.0,68361.13,16613.76,16,M,student,south
43.9,69483.24,36794.24,14,F,doctor,north
43.9,70235.08,33564.6,12,M,teacher,north
53.3,74198.66,24861.38,7,F,teacher,south
30.9,69060.77,16347.91,18,F,manager,north
42.1,53849.56,17317.45,10,M,student,south
57.8,58937.45,19820.33,14,M,manager,south
28.8,61366.87,7142.59,19,F,doctor,south
19.6,61615.49,14965.35,7,F,teacher,north
16.2,74973.26,10175.23,12,M,teacher,west
42.1,69655.03,38458.75,17,F,engineer,east
16.2,91160.15,31184.62,15,M,manager,east
31.3,93097.03,32859.74,18,M,engineer,east
39.4,61194.74,30888.32,22,F,teacher,south
36.9,2450.17,26669.68,14,M,manager,west
39.3,78552.49,39606.8,13,F,engineer,west
37.2,51894.35,18892.37,12,F,student,north
47.8,47977.74,26066.7,16,M,engineer,north
25.5,54023.32,32470.59,22,M,student,east
28.2,53300.35,11787.91,19,M,teacher,north
27.3,69184.05,55965.89,19,F,engineer,west
43.3,36608.46,25285.66,17,F,manager,east
44.0,43834.19,26419.89,15,F,student,south
39.5,65147.38,37568.78,16,F,teacher,south
46.8,69344.16,34149.55,14,F,manager,east
23.2,69623.12,25380.78,15,F,student,north
51.7,48194.46,26301.29,24,M,engineer,west
50.2,45326.02,9958.51,20,M,manager,north
42.4,52400.48,19435.34,16,M,engineer,west
52.8,63598.09,30172.1,10,F,teacher,north
18.4,82282.16,29438.93,14,M,engineer,east
29.8,29288.44,37211.66,15,F,teacher,north
27.6,56689.07,23794.99,27,M,engineer,south
42.2,40009.82,11127.13,14,M,teacher,east
24.5,35216.36,35567.3,13,M,teacher,north
42.6,74504.35,39360.89,18,M,doctor,south
48.7,68169.37,33982.45,14,F,doctor,south
42.0,66741.5,23363.66,14,F,doctor,south
37.8,73815.39,35443.86,18,M,engineer,east
25.1,52804.22,59289.1,23,M,student,east
26.5,53510.44,26151.52,8,F,teacher,north
47.5,92785.96,11882.63,14,F,engineer,north
42.8,56301.43,19137.15,12,M,doctor,south
34.6,71026.98,31254.76,23,M,manager,west
30.8,60095.72,8951.96,16,M,engineer,west
14.7,32276.12,26694.03,18,M,engineer,east
24.3,29330.56,28803.37,14,M,manager,west
54.1,51315.24,40351.22,14,M,doctor,west
22.2,75841.52,38101.95,17,F,teacher,south
36.9,71824.37,33645.85,22,F,student,north
45.1,73711.16,3373.21,16,F,engineer,south
22.5,45194.31,34210.53,8,F,doctor,north
36.8,84238.09,32055.13,15,M,teacher,east
44.4,45526.6,27559.44,17,F,engineer,east
35.1,63192.37,7697.78,11,F,engineer,east
63.7,59844.72,17232.26,16,F,doctor,north
18.3,57391.89,13331.77,6,M,engineer,east
45.6,80078.88,4849.92,13,M,doctor,south
33.3,49423.34,24970.85,7,M,student,south
42.7,39755.92,17021.78,13,F,manager,west
39.4,60299.93,51253.06,23,F,teacher,south
27.7,54002.6,23312.28,15,M,engineer,south
37.3,110660.74,37937.53,10,M,teacher,east
16.4,70147.61,9309.01,14,F,teacher,west
41.0,53859.89,19699.1,8,M,student,north
38.0,44158.33,25968.98,11,M,student,east
41.4,31795.67,15918.46,16,F,teacher,west
45.6,44621.71,20777.99,14,F,engineer,south
38.7,61724.13,22820.49,18,F,student,south
36.5,81409.93,22660.92,13,M,manager,east
26.2,76825.34,43551.19,16,F,doctor,north
27.9,63436.42,28782.26,13,F,teacher,south
46.9,55152.49,29795.11,11,M,teacher,west
49.4,64032.19,30396.55,13,M,student,east
32.6,52220.43,31126.26,13,M,engineer,north
35.5,85775.46,24171.13,22,F,manager,south
26.0,57162.15,21792.54,18,F,engineer,east
46.7,58704.93,26668.16,19,M,student,south
41.7,26762.66,36568.04,8,F,doctor,east
54.4,57068.48,36262.38,20,F,engineer,east
26.2,72547.26,22596.02,16,F,engineer,south
31.2,43984.16,32678.44,12,F,doctor,west
37.3,48739.19,23054.15,17,M,engineer,west
41.5,71890.67,25338.71,20,F,doctor,north
32.8,37850.14,20264.77,9,F,engineer,south
26.3,75867.02,23183.55,24,F,engineer,south
43.8,52017.84,38413.3,17,M,doctor,north
42.2,54171.48,25924.21,10,F,doctor,south
25.8,43141.82,26352.83,22,F,teacher,south
48.6,65670.69,10527.82,13,F,teacher,north
46.7,96898.08,21907.56,15,M,doctor,north
36.3,71722.46,22586.85,20,F,doctor,north
35.8,47035.72,16708.57,17,M,engineer,north
40.5,77034.31,25216.65,15,F,engineer,south
26.4,55249.81,20708.18,8,M,engineer,south
35.3,80617.27,25799.96,12,M,manager,west
13.5,72100.15,26215.03,18,F,doctor,north
43.8,15852.88,15442.46,15,F,teacher,west
19.4,44938.81,21012.98,16,M,manager,north
50.0,74165.78,25773.74,15,M,teacher,east
31.7,62274.86,36842.99,16,F,doctor,north
32.9,44643.66,27567.19,13,F,engineer,west
28.7,50496.16,18380.65,12,F,manager,north
32.1,31406.45,28990.05,12,F,manager,west
49.2,58674.4,42075.49,17,F,manager,north
10.1,93160.35,34167.06,17,F,student,north
47.8,72074.0,30475.27,14,F,manager,south
38.4,92856.26,32255.9,6,M,manager,east
22.9,73235.96,39399.54,24,M,teacher,west
24.2,75412.19,35756.27,16,F,teacher,south
51.8,89611.18,30667.6,12,F,student,east
25.5,65658.95,35686.42,10,F,student,east
23.5,57191.59,14183.49,8,M,doctor,east
46.4,75489.86,9977.35,20,M,teacher,east
38.4,81807.6,26570.99,19,F,student,north
25.6,52800.53,25686.81,15,F,teacher,south
37.2,49176.46,19560.9,22,M,engineer,east
24.7,62082.84,33258.53,17,M,doctor,south
46.0,72472.48,6371.36,14,M,engineer,west
45.6,71971.37,19652.28,14,F,teacher,west
40.3,38637.49,20150.44,13,F,manager,west
38.6,88674.09,8636.98,13,M,engineer,north
52.6,50382.53,39947.31,21,F,student,north
35.0,56024.03,11407.99,16,F,student,north
23.2,46460.18,19116.6,15,F,manager,west
39.5,100474.93,34079.8,16,M,student,north
55.9,63631.06,31460.45,16,M,doctor,south
24.9,47235.37,13918.25,16,M,doctor,south
31.4,72958.85,31824.89,19,F,manager,north
39.2,71537.04,27897.84,18,F,teacher,south
34.5,57184.09,48330.36,10,M,teacher,north
25.2,72609.1,29039.4,13,F,doctor,south
46.2,47620.62,23587.58,16,M,manager,west
58.2,52606.23,16434.98,17,F,manager,east
37.0,29846.75,17557.57,18,F,manager,east
26.0,40140.73,16742.31,12,F,manager,south
19.5,87114.46,38710.99,10,F,manager,west
37.6,84621.43,25179.7,7,F,teacher,west
46.0,60986.83,30652.47,17,M,engineer,west
39.8,84943.97,40142.48,16,M,manager,north
35.0,57598.88,1415.36,21,F,engineer,west
29.1,56348.85,37788.74,9,M,student,north
24.1,60847.66,25553.97,19,F,manager,south
43.3,58126.18,29350.48,11,F,manager,south
44.1,56772.06,16715.97,15,F,student,east
19.5,77150.97,17448.76,13,M,doctor,east
50.9,62252.03,29888.46,13,F,engineer,north
40.7,70687.23,48845.98,13,F,doctor,east
49.0,75470.71,35033.13,17,M,engineer,south
21.6,65822.79,37655.23,9,F,teacher,north
21.3,45445.93,23079.99,17,M,teacher,south
33.5,39707.01,18997.96,11,M,manager,east
40.0,62231.71,17191.95,14,M,doctor,north
53.0,57431.16,20117.26,9,M,teacher,north
42.1,61310.87,4472.18,13,M,teacher,west
32.6,59759.19,17750.81,19,M,doctor,west
24.7,98753.6,19396.47,16,M,engineer,north
47.3,40046.61,23246.42,15,F,engineer,east
25.4,30150.81,26317.5,15,F,manager,south
51.3,64985.65,28624.51,12,F,teacher,east
32.2,54353.66,24850.75,10,F,engineer,south
50.9,64741.02,19185.57,14,F,teacher,north
41.8,68758.25,5366.41,27,F,doctor,south
33.6,79261.57,19246.91,21,F,manager,north
29.8,37391.61,15275.49,15,F,student,south
31.6,51649.23,29660.67,15,M,manager,west
39.3,66431.42,34092.87,13,F,teacher,west
35.8,71556.95,34385.71,13,F,engineer,west
29.1,92901.74,32569.53,9,M,engineer,west
33.3,74335.56,23664.74,14,M,doctor,north
35.8,59148.17,19780.44,11,M,doctor,east
13.7,46643.46,17528.97,16,F,manager,south
39.6,51535.65,9925.01,14,M,engineer,west
25.2,51109.46,34918.54,11,M,teacher,west
23.5,69828.5,23252.89,24,M,engineer,south
18.1,63854.96,12536.6,20,M,manager,south
17.1,40145.26,16735.09,22,F,engineer,south
21.4,53461.48,16330.27,14,M,doctor,south
27.9,73163.21,25430.24,18,F,engineer,west
54.5,65274.94,35674.68,15,M,doctor,west
29.7,68529.67,21520.1,13,M,engineer,north
36.8,65743.83,2474.66,16,M,engineer,south
39.0,84396.46,23108.2,18,F,engineer,north
36.3,63540.65,23438.06,18,M,teacher,west
34.2,54209.66,22750.8,18,F,teacher,west
23.0,46263.67,18725.39,18,M,manager,east
49.5,63744.14,27174.39,14,F,engineer,east
53.1,23389.44,25661.41,5,F,engineer,east
18.2,57235.66,24751.7,16,M,doctor,north
24.8,56912.4,29126.41,14,M,manager,west
32.2,39532.94,20701.67,15,M,engineer,east
25.4,46076.01,20134.14,14,F,doctor,north
40.1,72144.86,38801.23,15,M,manager,south
27.7,63460.68,30593.55,11,F,teacher,east
56.7,61526.83,33269.46,17,F,doctor,south
46.9,64595.21,37261.05,15,F,engineer,east
37.1,61389.41,30259.44,20,F,engineer,west
45.3,78642.94,34283.89,13,F,student,east
46.1,61851.44,9206.55,19,F,engineer,east
29.4,38126.8,27041.54,13,F,engineer,east
26.8,84451.95,23172.82,18,M,student,south
35.8,65555.1,41776.84,25,M,manager,south
43.6,51161.19,34276.46,11,F,doctor,south
36.4,41198.97,18695.55,12,M,manager,west
19.2,65938.71,28727.94,21,M,manager,west
27.0,58242.42,26676.81,16,F,manager,north
34.3,83612.2,29543.31,12,M,engineer,west
34.2,54811.39,14811.58,14,F,teacher,east
54.7,47439.29,28600.16,13,F,engineer,west
21.1,73436.94,22718.49,11,M,engineer,south
40.1,73879.23,27824.5,17,F,teacher,east
49.9,62529.77,17756.15,8,F,doctor,east
57.7,70145.36,19149.37,16,M,engineer,north
31.0,59434.69,36738.42,14,M,teacher,north
39.9,63507.98,14484.52,10,F,doctor,north
40.7,77474.86,15222.46,25,M,doctor,south
37.0,69379.78,24484.19,15,F,student,south
34.0,57460.88,17281.1,6,M,manager,east
39.4,80285.44,16149.71,13,M,student,east
9.7,24527.17,26050.76,18,M,doctor,west
41.8,90781.1,9949.34,9,F,manager,south
36.3,34410.61,14920.38,14,M,student,west
32.8,50593.61,45540.96,15,F,manager,east
55.5,59386.24,29594.75,15,F,manager,south
28.3,57802.79,17534.37,14,F,doctor,east
31.0,75096.17,29182.15,7,M,engineer,east
54.9,44132.45,30673.3,13,M,student,north
26.7,63911.5,34944.14,22,F,manager,east
29.5,51326.82,23728.44,12,F,manager,east
33.5,64427.11,34764.98,13,M,engineer,west
43.4,59028.42,4615.53,12,M,teacher,west
37.1,61394.03,14436.92,7,M,teacher,east
22.1,51751.13,26638.71,11,M,manager,east
29.7,52349.04,28296.34,17,F,student,west
28.9,64309.09,15882.18,18,F,engineer,west
34.2,74155.73,27594.2,21,M,manager,west
39.3,51025.81,18761.6,11,F,engineer,east
39.2,46968.49,22230.41,13,M,teacher,north
17.2,69201.9,35247.74,11,M,teacher,west
45.6,59512.44,34089.37,15,M,manager,south
37.5,72457.47,15029.4,14,M,student,east
48.8,46413.04,14427.49,17,F,teacher,south
39.4,33308.42,20888.27,12,F,doctor,south
46.0,52004.94,24732.54,16,F,doctor,south
39.7,48504.71,18421.02,13,M,teacher,west
48.5,58818.17,35406.42,22,F,student,east
40.2,50447.32,28473.9,19,M,student,east
34.0,71115.25,29060.85,18,F,engineer,east
57.7,55677.75,12334.61,11,M,doctor,west
43.9,62257.12,36672.91,15,F,engineer,south
40.7,62364.52,-3201.69,17,M,doctor,east
22.2,62924.33,33340.55,10,F,manager,east
22.1,59638.06,34343.12,16,F,engineer,west
37.9,67659.01,20675.99,20,F,student,south
36.5,48065.17,37729.1,9,F,doctor,west
28.9,80991.27,24369.02,15,F,student,south
36.4,56451.94,25624.32,14,F,engineer,north
50.9,40326.76,28395.29,19,F,manager,north
42.0,62821.1,56865.75,12,M,manager,south
23.6,47232.29,38444.34,11,M,engineer,east
33.9,69980.02,32011.31,19,M,teacher,east
27.0,93144.08,15871.96,18,F,student,south
31.1,48201.42,26435.9,13,F,doctor,east
30.9,64985.58,16868.76,14,M,teacher,west
30.2,33667.42,33221.11,21,F,student,west
22.4,66808.58,26404.67,20,M,engineer,east
33.7,46714.29,13754.78,8,F,teacher,west
29.4,50627.48,25811.25,20,M,manager,east
5.7,43480.7,16505.83,9,F,doctor,north
55.5,70982.27,26512.16,11,F,engineer,south
45.9,75109.57,16409.23,13,F,doctor,south
31.2,60350.78,25274.88,19,F,manager,east
35.2,47033.6,32504.7,17,F,doctor,west
23.3,83842.85,24469.48,13,F,manager,west
52.0,48743.85,21091.12,18,M,engineer,north
54.0,27569.52,27032.76,13,M,manager,east
36.6,66875.84,31971.83,16,M,teacher,east
45.2,43428.38,13928.17,14,F,student,west
36.8,74829.13,27606.56,15,M,engineer,north
21.6,54282.93,38175.41,16,F,teacher,south
30.9,69055.7,30736.57,17,M,engineer,west
36.3,81022.51,25577.54,16,M,doctor,west
30.5,41867.12,31397.38,7,M,engineer,south
32.8,51510.94,29524.96,18,F,manager,north
34.1,58864.93,32536.01,16,F,student,east
34.2,83063.27,4760.68,11,M,engineer,west
35.5,50124.26,9465.44,17,F,engineer,south
24.4,51082.44,35048.29,20,M,student,west
27.8,67172.11,9947.21,19,F,teacher,south
22.2,51341.57,29015.39,9,M,teacher,east
44.8,62287.89,21479.5,11,F,engineer,east
13.9,36726.94,15038.11,14,M,teacher,south
46.5,93214.95,28496.5,13,F,engineer,south
48.9,39784.36,27010.34,12,F,manager,south
32.0,55173.71,46103.43,15,M,teacher,west
9.0,59512.78,18751.89,14,F,manager,north
31.4,88690.32,39401.1,12,F,teacher,east
34.4,40127.31,28524.23,17,F,doctor,east
24.9,89755.56,18389.78,19,F,engineer,east
29.8,71357.65,32992.46,16,F,student,west
50.3,66256.43,30657.39,18,F,doctor,east
41.6,45230.49,25358.43,8,F,engineer,east
25.8,68567.12,27662.95,9,F,engineer,east
19.0,49147.7,19030.13,14,F,engineer,east
31.7,78999.92,16742.13,20,M,engineer,north
32.9,45434.07,32594.42,17,F,doctor,west
40.0,58302.62,22760.61,13,F,teacher,north
29.6,51670.9,24199.17,10,M,student,east
40.1,45187.16,27798.22,17,F,engineer,east
54.4,71119.8,27652.88,17,F,manager,north
43.2,68031.88,10706.74,17,F,teacher,north
34.5,78135.15,37862.52,16,F,engineer,north
33.2,33301.87,26211.82,11,M,student,south
31.4,75962.56,22973.47,19,F,manager,west
46.8,97581.73,29308.46,14,F,doctor,west
28.7,53225.38,27365.42,13,M,manager,north
35.5,88427.23,32670.63,15,M,student,south
35.5,56052.58,30379.84,9,M,doctor,west
30.0,39413.85,32178.46,20,F,engineer,north
21.3,55415.51,38509.94,11,M,engineer,west
38.2,75723.06,33836.25,11,F,manager,south
34.4,47427.35,23395.14,12,M,manager,east
40.0,50994.92,13770.99,8,M,manager,south
29.7,68903.09,41677.98,9,F,engineer,north
47.2,60045.9,22622.77,17,M,student,south
26.2,68769.34,20268.93,7,F,doctor,east
52.1,63567.44,7632.73,12,M,doctor,south
17.5,67194.38,28384.73,13,M,engineer,east
39.3,53515.48,26488.87,14,F,student,north
39.8,63475.96,9848.85,10,F,doctor,south
27.0,46089.4,29532.74,9,M,doctor,east
39.2,79326.5,20018.08,19,F,student,south
47.8,50485.88,51903.15,16,M,student,north
12.8,76932.71,19306.39,19,F,engineer,south
40.0,56495.9,20648.07,16,M,student,east
10.1,63029.99,16252.24,18,F,manager,west
25.3,52575.53,37778.77,11,M,engineer,east
51.3,44760.07,21272.24,20,M,engineer,north
29.2,33828.59,17750.86,14,M,teacher,south
23.3,44170.14,32069.55,22,M,doctor,north
33.0,55141.37,11196.47,15,F,manager,north
55.7,63178.19,31251.11,15,F,engineer,south
16.7,75155.69,42814.0,13,F,manager,north
24.5,53313.64,30666.08,21,M,manager,north
50.0,46770.59,31378.98,18,M,doctor,north
53.6,38359.28,33700.6,11,M,student,south
34.0,67200.95,42097.08,17,F,manager,north
22.6,80747.92,37098.94,18,F,engineer,south
56.0,78994.95,29396.7,15,F,manager,east
50.9,70648.99,34038.91,13,F,student,north
41.8,69578.15,16140.65,15,M,engineer,north
26.9,85464.36,32762.94,18,M,student,north
34.5,64981.22,14944.44,16,M,engineer,south
33.4,69691.95,21329.78,14,M,doctor,west
38.3,55188.24,-5825.62,17,F,manager,north
49.5,39569.35,29014.3,15,M,manager,east
43.8,49742.27,18561.28,16,F,manager,east
24.2,59862.61,36111.45,15,F,doctor,east
48.8,60911.78,28901.93,21,M,manager,west
38.1,88894.29,36240.96,13,F,manager,west
41.9,61219.16,14164.03,16,F,teacher,north
49.7,77682.65,35383.86,19,M,doctor,south
23.9,53473.84,46058.56,11,F,manager,east
34.6,55324.86,32641.58,16,M,teacher,west
29.7,40064.89,32903.49,14,F,doctor,west
19.3,48865.08,26695.98,13,F,engineer,north
38.5,67904.72,19753.31,11,F,manager,south
60.1,60113.4,32611.92,20,F,engineer,east
16.6,74144.08,9939.17,19,F,teacher,south
34.7,62718.81,20822.45,18,M,engineer,east
41.4,54713.19,7289.43,17,F,engineer,east
36.2,92224.45,17963.44,13,F,teacher,north
33.9,58591.45,31420.45,14,F,teacher,west
22.0,77445.01,30053.93,13,F,teacher,west
37.3,53981.86,25509.14,13,M,engineer,south
27.4,70643.99,26704.01,20,F,student,east
13.1,73920.23,6141.35,14,F,engineer,east
46.9,63127.38,21274.38,21,F,student,north
44.6,24682.76,18186.48,14,M,manager,north
35.5,60273.79,18409.4,13,F,engineer,north
37.3,78456.9,30995.79,12,F,teacher,west
45.7,67912.21,16394.93,13,F,student,south
37.2,66687.58,18953.19,15,M,doctor,north
44.0,34166.15,4129.31,17,F,engineer,south
32.0,49193.17,22058.77,17,F,teacher,north
48.1,66170.36,14121.62,14,F,teacher,north
38.2,66155.75,25792.03,17,M,manager,south
36.9,78220.0,15488.92,12,F,student,east
22.3,57827.0,26045.42,11,F,engineer,east
37.9,66087.36,23553.14,12,F,teacher,east
26.7,60245.61,41720.42,12,F,engineer,east
28.6,45195.86,29972.18,18,M,student,south
26.8,26163.13,6603.62,16,M,doctor,east
24.3,66465.15,12351.11,9,M,student,south
56.2,62609.21,25552.08,13,F,teacher,south
48.3,50727.37,15701.52,15,M,manager,south
54.2,35712.4,-4683.68,19,F,engineer,south
22.8,69446.09,38495.46,9,F,student,north
35.7,56011.2,32202.24,16,F,teacher,north
22.1,68353.12,30209.77,12,M,manager,east
28.0,87960.73,18926.77,24,M,engineer,east
25.8,27878.54,29276.77,18,F,manager,south
47.4,49505.99,17956.4,8,F,teacher,west
