age,income,account_balance,transaction_count,gender,occupation,region,timestamp
57.1,48469.99,33776.9,14,F,engineer,west,2026-06-10 04:37:58.416996
39.9,54846.8,15094.35,13,F,manager,north,2026-06-10 04:37:58.416996
35.9,45203.05,49636.54,9,M,manager,east,2026-06-10 04:37:58.416996
53.2,73429.86,26025.6,11,F,engineer,north,2026-06-10 04:37:58.416996
28.2,50361.17,21126.73,17,F,engineer,east,2026-06-10 04:37:58.416996
45.0,57393.03,35320.02,10,M,engineer,east,2026-06-10 04:37:58.416996
54.7,71060.6,30007.6,10,M,manager,south,2026-06-10 04:37:58.416996
47.2,55936.05,38020.55,11,F,teacher,south,2026-06-10 04:37:58.416996
35.2,32154.23,38726.0,11,F,doctor,south,2026-06-10 04:37:58.416996
30.0,47321.48,17761.04,15,F,manager,east,2026-06-10 04:37:58.416996
56.2,52765.89,24244.3,16,M,manager,east,2026-06-10 04:37:58.416996
39.9,25361.88,11089.66,9,M,manager,north,2026-06-10 04:37:58.416996
31.2,42187.43,2460.61,24,F,doctor,west,2026-06-10 04:37:58.416996
55.7,53771.2,32041.57,14,M,teacher,west,2026-06-10 04:37:58.416996
51.6,91219.67,33484.43,13,F,engineer,east,2026-06-10 04:37:58.416996
29.4,61679.84,-1786.88,13,F,manager,east,2026-06-10 04:37:58.416996
72.2,57839.3,13393.5,6,M,doctor,north,2026-06-10 04:37:58.416996
35.5,85431.3,22673.0,12,F,teacher,south,2026-06-10 04:37:58.416996
51.4,65581.27,23816.65,10,M,teacher,east,2026-06-10 04:37:58.416996
65.8,68120.11,46540.01,11,F,manager,north,2026-06-10 04:37:58.416996
52.7,47675.88,14476.74,15,M,manager,north,2026-06-10 04:37:58.416996
45.1,32221.46,19944.32,10,M,teacher,east,2026-06-10 04:37:58.416996
24.8,59709.66,29798.29,15,M,teacher,north,2026-06-10 04:37:58.416996
66.5,87799.58,17797.56,14,M,manager,north,2026-06-10 04:37:58.416996
52.4,82234.58,15940.29,12,M,manager,north,2026-06-10 04:37:58.416996
25.0,66841.13,14955.28,12,F,teacher,east,2026-06-10 04:37:58.416996
60.5,42641.12,24795.76,13,M,engineer,east,2026-06-10 04:37:58.416996
42.7,27088.59,19891.71,12,F,engineer,north,2026-06-10 04:37:58.416996
38.7,40199.55,30189.76,12,M,teacher,south,2026-06-10 04:37:58.416996
35.1,58918.81,26289.5,10,F,student,north,2026-06-10 04:37:58.416996
44.1,46521.8,-12984.68,10,M,manager,south,2026-06-10 04:37:58.416996
51.7,73037.0,981.68,7,M,student,north,2026-06-10 04:37:58.416996
36.1,28194.61,15990.85,12,M,manager,north,2026-06-10 04:37:58.416996
43.5,52682.35,33760.03,14,F,teacher,south,2026-06-10 04:37:58.416996
82.6,41199.61,14179.86,13,M,doctor,west,2026-06-10 04:37:58.416996
47.7,72843.18,26495.09,10,F,engineer,west,2026-06-10 04:37:58.416996
53.6,64767.0,29181.95,16,F,manager,east,2026-06-10 04:37:58.416996
30.5,40041.9,28483.2,17,F,teacher,north,2026-06-10 04:37:58.416996
25.7,70375.77,15430.91,12,F,engineer,east,2026-06-10 04:37:58.416996
59.6,25790.26,8222.95,5,M,engineer,east,2026-06-10 04:37:58.416996
56.1,22843.09,6253.31,11,F,manager,north,2026-06-10 04:37:58.416996
62.6,39066.94,57651.22,9,M,teacher,south,2026-06-10 04:37:58.416996
41.0,19307.78,27465.12,11,F,engineer,south,2026-06-10 04:37:58.416996
57.1,52973.86,44086.99,11,F,manager,south,2026-06-10 04:37:58.416996
11.3,53545.82,12002.68,8,F,manager,east,2026-06-10 04:37:58.416996
48.5,47700.93,36979.82,11,M,engineer,north,2026-06-10 04:37:58.416996
54.4,64700.48,16278.27,10,M,teacher,south,2026-06-10 04:37:58.416996
33.7,41978.95,21652.62,13,F,manager,east,2026-06-10 04:37:58.416996
54.7,31642.55,18563.63,13,M,engineer,south,2026-06-10 04:37:58.416996
39.8,40649.83,11446.77,9,F,manager,south,2026-06-10 04:37:58.416996
41.0,33033.23,11629.17,7,F,doctor,west,2026-06-10 04:37:58.416996
38.9,43988.39,21530.71,14,F,manager,south,2026-06-10 04:37:58.416996
61.0,65728.31,14955.04,10,M,student,south,2026-06-10 04:37:58.416996
36.5,23384.47,23520.64,16,F,manager,south,2026-06-10 04:37:58.416996
35.1,48885.6,11946.05,12,M,engineer,south,2026-06-10 04:37:58.416996
31.7,72237.13,30489.53,18,F,teacher,east,2026-06-10 04:37:58.416996
37.6,74290.79,16480.44,15,F,teacher,north,2026-06-10 04:37:58.416996
44.3,42723.54,41643.21,10,M,doctor,east,2026-06-10 04:37:58.416996
49.7,94838.03,21392.5,13,M,student,south,2026-06-10 04:37:58.416996
33.0,36071.04,20773.82,12,M,engineer,west,2026-06-10 04:37:58.416996
46.5,50887.54,41242.42,8,M,student,west,2026-06-10 04:37:58.416996
49.3,33934.82,16056.64,8,F,student,south,2026-06-10 04:37:58.416996
30.8,62795.55,17117.13,8,F,student,north,2026-06-10 04:37:58.416996
42.8,105421.97,13588.31,18,M,manager,east,2026-06-10 04:37:58.416996
41.0,88187.34,24453.2,16,M,teacher,south,2026-06-10 04:37:58.416996
42.9,70235.09,13177.84,12,F,engineer,south,2026-06-10 04:37:58.416996
35.6,44065.17,31319.98,12,F,manager,south,2026-06-10 04:37:58.416996
40.4,51977.21,21441.06,17,F,manager,south,2026-06-10 04:37:58.416996
42.4,75088.83,32066.69,18,M,teacher,south,2026-06-10 04:37:58.416996
64.4,68491.11,30714.22,17,M,manager,east,2026-06-10 04:37:58.416996
42.5,56492.51,15850.21,10,F,engineer,north,2026-06-10 04:37:58.416996
58.1,57554.42,13156.32,14,F,manager,south,2026-06-10 04:37:58.416996
59.0,74002.61,18059.68,5,F,student,north,2026-06-10 04:37:58.416996
26.2,78460.84,22106.42,16,F,teacher,east,2026-06-10 04:37:58.416996
38.5,27986.72,26008.26,13,M,manager,west,2026-06-10 04:37:58.416996
59.0,59086.53,27341.58,10,F,manager,east,2026-06-10 04:37:58.416996
44.2,65407.12,21616.88,12,F,engineer,west,2026-06-10 04:37:58.416996
40.6,45421.19,13825.85,15,F,engineer,north,2026-06-10 04:37:58.416996
51.0,78022.37,14960.51,15,F,manager,south,2026-06-10 04:37:58.416996
54.8,49806.63,28220.24,11,M,engineer,west,2026-06-10 04:37:58.416996
41.6,78522.22,14197.8,8,M,student,south,2026-06-10 04:37:58.416996
38.7,48369.84,28722.81,10,M,student,west,2026-06-10 04:37:58.416996
13.6,59668.74,29115.53,10,M,teacher,east,2026-06-10 04:37:58.416996
42.6,59270.71,40407.0,14,F,teacher,west,2026-06-10 04:37:58.416996
37.4,84927.28,16229.75,9,F,manager,south,2026-06-10 04:37:58.416996
29.9,68337.95,18098.15,14,M,manager,south,2026-06-10 04:37:58.416996
39.5,46762.38,-5752.37,9,F,engineer,north,2026-06-10 04:37:58.416996
37.0,50099.42,10683.13,12,M,engineer,north,2026-06-10 04:37:58.416996
44.0,50028.95,10526.45,6,F,manager,west,2026-06-10 04:37:58.416996
38.7,55332.95,28068.06,5,M,manager,south,2026-06-10 04:37:58.416996
47.4,37998.08,43688.55,14,M,engineer,east,2026-06-11 04:37:58.416996
44.1,53536.03,28969.1,11,F,manager,east,2026-06-11 04:37:58.416996
57.3,79625.35,33889.5,8,F,student,south,2026-06-11 04:37:58.416996
35.6,78825.7,13464.04,9,F,engineer,west,2026-06-11 04:37:58.416996
63.4,26832.69,7624.3,16,M,teacher,west,2026-06-11 04:37:58.416996
54.8,23982.49,19095.74,8,M,student,east,2026-06-11 04:37:58.416996
59.8,44323.63,14514.95,12,M,teacher,west,2026-06-11 04:37:58.416996
45.0,22976.12,11666.91,15,M,teacher,north,2026-06-11 04:37:58.416996
38.6,32259.02,24619.13,13,F,manager,north,2026-06-11 04:37:58.416996
35.5,61321.76,7768.96,17,M,teacher,north,2026-06-11 04:37:58.416996
63.0,54318.11,31917.77,12,M,manager,west,2026-06-11 04:37:58.416996
55.2,24023.11,17206.71,8,M,engineer,east,2026-06-11 04:37:58.416996
29.9,76060.59,21457.14,8,M,doctor,west,2026-06-11 04:37:58.416996
53.7,47404.7,23197.44,11,M,teacher,north,2026-06-11 04:37:58.416996
32.1,45671.0,16399.43,7,M,student,north,2026-06-11 04:37:58.416996
45.9,73298.0,37186.59,11,M,doctor,east,2026-06-11 04:37:58.416996
51.9,62395.83,2730.63,11,F,manager,north,2026-06-11 04:37:58.416996
59.5,54236.43,37400.02,9,F,engineer,west,2026-06-11 04:37:58.416996
44.9,46097.42,17835.35,10,M,student,south,2026-06-11 04:37:58.416996
40.4,65253.17,33048.97,9,F,engineer,east,2026-06-11 04:37:58.416996
42.5,47209.37,24414.89,8,F,engineer,east,2026-06-11 04:37:58.416996
54.8,50889.38,32205.96,10,M,engineer,east,2026-06-11 04:37:58.416996
51.5,33823.08,20579.06,13,F,student,east,2026-06-11 04:37:58.416996
41.8,75566.09,24861.23,11,F,manager,south,2026-06-11 04:37:58.416996
19.6,82946.72,35174.86,9,F,student,west,2026-06-11 04:37:58.416996
12.8,58814.08,23150.19,13,F,engineer,south,2026-06-11 04:37:58.416996
44.7,46249.33,37960.94,12,M,manager,south,2026-06-11 04:37:58.416996
27.8,71838.1,26226.36,12,M,doctor,east,2026-06-11 04:37:58.416996
35.7,65595.72,13207.36,7,M,manager,east,2026-06-11 04:37:58.416996
39.3,47012.15,17742.27,8,F,doctor,west,2026-06-11 04:37:58.416996
66.9,75720.58,32657.29,11,M,manager,west,2026-06-11 04:37:58.416996
43.5,47359.78,7122.63,9,M,student,south,2026-06-11 04:37:58.416996
50.6,31849.71,31514.56,16,M,doctor,north,2026-06-11 04:37:58.416996
48.1,53815.75,17610.78,8,F,student,north,2026-06-11 04:37:58.416996
12.9,74518.19,6523.37,10,M,manager,south,2026-06-11 04:37:58.416996
37.2,56849.83,24487.07,9,M,student,south,2026-06-11 04:37:58.416996
27.4,33892.58,13597.72,10,M,manager,east,2026-06-11 04:37:58.416996
62.7,47743.76,15140.5,6,F,doctor,west,2026-06-11 04:37:58.416996
20.2,76533.67,14491.17,11,M,engineer,west,2026-06-11 04:37:58.416996
37.0,59928.84,23378.72,14,M,manager,south,2026-06-11 04:37:58.416996
38.9,54660.16,17320.4,16,F,engineer,east,2026-06-11 04:37:58.416996
30.2,52652.56,26691.38,11,M,engineer,east,2026-06-11 04:37:58.416996
43.2,74437.79,34149.05,10,F,doctor,east,2026-06-11 04:37:58.416996
41.5,73264.02,28500.26,16,M,manager,north,2026-06-11 04:37:58.416996
44.0,29778.79,43663.7,12,M,manager,north,2026-06-11 04:37:58.416996
48.0,71918.71,46616.18,10,F,manager,west,2026-06-11 04:37:58.416996
44.8,64295.61,18516.92,13,F,manager,east,2026-06-11 04:37:58.416996
46.6,83673.74,8168.55,10,F,manager,east,2026-06-11 04:37:58.416996
55.3,53755.63,18530.41,9,M,manager,west,2026-06-11 04:37:58.416996
22.2,75434.19,23420.25,12,M,manager,north,2026-06-11 04:37:58.416996
50.4,63440.79,48709.25,16,F,teacher,south,2026-06-11 04:37:58.416996
29.5,34949.84,17502.37,17,M,engineer,south,2026-06-11 04:37:58.416996
34.3,73370.76,25335.16,14,F,manager,east,2026-06-11 04:37:58.416996
43.5,69569.58,13826.07,14,F,engineer,south,2026-06-11 04:37:58.416996
46.9,43301.32,17839.91,16,M,student,east,2026-06-11 04:37:58.416996
48.3,60211.21,7427.37,14,F,manager,south,2026-06-11 04:37:58.416996
30.7,92939.57,4447.21,13,F,manager,south,2026-06-11 04:37:58.416996
61.6,46305.3,38331.17,13,M,teacher,west,2026-06-11 04:37:58.416996
37.0,68071.03,34794.36,14,M,manager,south,2026-06-11 04:37:58.416996
33.4,35292.16,17564.78,12,F,doctor,south,2026-06-11 04:37:58.416996
26.7,44734.44,34760.59,12,F,teacher,west,2026-06-11 04:37:58.416996
25.6,69590.14,6317.12,14,F,manager,east,2026-06-11 04:37:58.416996
25.2,59620.26,19919.64,10,M,doctor,south,2026-06-11 04:37:58.416996
45.8,51377.72,24091.15,12,F,engineer,south,2026-06-11 04:37:58.416996
49.3,85644.94,37192.65,13,F,teacher,south,2026-06-11 04:37:58.416996
31.6,38407.37,24370.49,16,F,engineer,east,2026-06-11 04:37:58.416996
28.3,52372.37,28537.01,21,M,teacher,north,2026-06-11 04:37:58.416996
39.5,63851.91,16360.47,9,M,engineer,west,2026-06-11 04:37:58.416996
43.2,39312.86,25167.5,16,F,teacher,east,2026-06-11 04:37:58.416996
45.2,64166.14,37172.32,11,F,manager,south,2026-06-11 04:37:58.416996
30.4,74344.16,2601.88,9,F,student,east,2026-06-11 04:37:58.416996
40.0,52937.16,35632.9,7,F,engineer,north,2026-06-11 04:37:58.416996
60.8,42665.33,19480.35,13,F,teacher,north,2026-06-11 04:37:58.416996
27.7,49376.08,5128.56,9,M,engineer,east,2026-06-11 04:37:58.416996
41.7,6788.65,18794.42,12,F,engineer,north,2026-06-11 04:37:58.416996
48.0,73110.23,37480.97,8,M,teacher,east,2026-06-11 04:37:58.416996
30.4,59762.63,16211.98,11,F,teacher,west,2026-06-11 04:37:58.416996
49.3,51824.33,25592.08,6,M,teacher,west,2026-06-11 04:37:58.416996
25.9,24997.78,2641.77,14,F,engineer,east,2026-06-11 04:37:58.416996
49.6,74962.71,92.0,13,F,doctor,west,2026-06-11 04:37:58.416996
42.5,47123.26,9079.13,14,M,teacher,north,2026-06-11 04:37:58.416996
25.0,65174.38,34153.7,17,M,teacher,east,2026-06-11 04:37:58.416996
50.3,54794.92,21390.02,12,F,student,north,2026-06-11 04:37:58.416996
31.2,25931.83,35196.35,16,M,doctor,south,2026-06-11 04:37:58.416996
40.2,77833.78,35897.36,7,F,teacher,east,2026-06-11 04:37:58.416996
49.6,74414.5,12902.18,6,M,teacher,south,2026-06-11 04:37:58.416996
30.4,68752.6,40804.01,15,F,teacher,north,2026-06-11 04:37:58.416996
35.7,60667.25,15467.44,14,F,student,south,2026-06-11 04:37:58.416996
55.5,33445.38,34004.35,10,M,student,north,2026-06-11 04:37:58.416996
17.2,70641.35,33513.9,14,M,teacher,north,2026-06-11 04:37:58.416996
59.0,94689.98,22780.41,15,F,engineer,north,2026-06-11 04:37:58.416996
24.4,57090.44,22799.95,9,F,student,south,2026-06-11 04:37:58.416996
33.6,57442.39,25845.53,8,F,engineer,west,2026-06-11 04:37:58.416996
45.4,35166.89,23385.25,20,M,teacher,south,2026-06-11 04:37:58.416996
49.2,17732.8,17318.36,15,F,engineer,south,2026-06-11 04:37:58.416996
45.6,48535.92,16289.19,11,M,doctor,north,2026-06-11 04:37:58.416996
42.6,81670.03,17414.31,8,M,teacher,north,2026-06-11 04:37:58.416996
36.8,79187.66,36618.6,13,F,teacher,north,2026-06-11 04:37:58.416996
60.7,53822.65,2939.92,9,M,manager,east,2026-06-11 04:37:58.416996
51.3,62742.33,16037.9,18,F,manager,west,2026-06-11 04:37:58.416996
56.1,33069.49,18088.71,11,F,student,east,2026-06-11 04:37:58.416996
36.9,57002.07,19262.82,17,M,teacher,west,2026-06-11 04:37:58.416996
14.1,45560.24,25561.3,7,F,manager,east,2026-06-11 04:37:58.416996
54.2,55984.08,5821.01,18,M,teacher,south,2026-06-11 04:37:58.416996
46.3,50056.24,34303.79,14,F,engineer,east,2026-06-11 04:37:58.416996
44.2,49734.89,32643.45,14,M,engineer,east,2026-06-12 04:37:58.416996
35.2,72935.18,30092.01,9,M,doctor,south,2026-06-12 04:37:58.416996
37.8,90350.61,19509.3,9,F,manager,west,2026-06-12 04:37:58.416996
34.8,51949.8,13139.78,12,M,engineer,west,2026-06-12 04:37:58.416996
42.5,80535.35,18097.58,11,M,manager,east,2026-06-12 04:37:58.416996
28.4,32651.84,22730.38,15,F,manager,south,2026-06-12 04:37:58.416996
51.2,53339.71,29994.23,16,M,engineer,south,2026-06-12 04:37:58.416996
66.4,31668.51,21024.27,5,M,engineer,east,2026-06-12 04:37:58.416996
34.8,49377.45,26325.43,11,F,engineer,north,2026-06-12 04:37:58.416996
22.9,67882.58,16793.09,7,M,manager,south,2026-06-12 04:37:58.416996
40.8,75135.41,25435.91,9,M,doctor,north,2026-06-12 04:37:58.416996
45.8,40986.54,19009.6,8,M,teacher,east,2026-06-12 04:37:58.416996
47.4,63245.2,25215.42,16,M,engineer,east,2026-06-12 04:37:58.416996
61.2,77139.9,796.7,13,M,teacher,east,2026-06-12 04:37:58.416996
51.8,74579.1,27845.25,12,M,manager,north,2026-06-12 04:37:58.416996
20.3,59661.23,28480.04,11,M,engineer,west,2026-06-12 04:37:58.416996
27.2,44394.68,28347.55,8,M,student,east,2026-06-12 04:37:58.416996
46.9,42600.96,10150.69,13,M,engineer,east,2026-06-12 04:37:58.416996
36.6,39832.3,13478.43,12,M,manager,east,2026-06-12 04:37:58.416996
60.2,54430.99,11576.94,12,M,engineer,east,2026-06-12 04:37:58.416996
30.8,40183.2,25959.77,5,M,engineer,west,2026-06-12 04:37:58.416996
53.5,67204.71,29898.7,11,F,teacher,east,2026-06-12 04:37:58.416996
34.2,59110.06,13641.25,19,M,manager,south,2026-06-12 04:37:58.416996
45.1,58294.3,37787.35,13,F,engineer,east,2026-06-12 04:37:58.416996
32.1,21871.44,37628.64,9,M,teacher,south,2026-06-12 04:37:58.416996
48.7,55500.04,23655.51,14,M,teacher,north,2026-06-12 04:37:58.416996
54.9,46735.87,26450.63,13,M,teacher,south,2026-06-12 04:37:58.416996
45.0,93995.52,1845.39,15,F,student,north,2026-06-12 04:37:58.416996
64.9,31960.94,15651.52,10,F,teacher,south,2026-06-12 04:37:58.416996
33.4,51302.36,6971.69,12,M,student,south,2026-06-12 04:37:58.416996
43.2,61895.77,11080.16,8,M,doctor,east,2026-06-12 04:37:58.416996
52.2,37491.17,28174.23,17,F,manager,east,2026-06-12 04:37:58.416996
30.6,89708.55,31072.69,10,F,teacher,south,2026-06-12 04:37:58.416996
42.7,90078.19,31574.29,14,F,engineer,south,2026-06-12 04:37:58.416996
50.0,39548.48,24900.3,9,M,engineer,north,2026-06-12 04:37:58.416996
53.2,44347.45,28280.49,9,F,doctor,west,2026-06-12 04:37:58.416996
55.7,93642.63,2930.4,16,M,student,south,2026-06-12 04:37:58.416996
31.6,80114.87,6525.62,10,M,engineer,south,2026-06-12 04:37:58.416996
45.5,48351.76,19489.39,11,F,manager,north,2026-06-12 04:37:58.416996
26.2,62765.84,29169.83,11,M,doctor,west,2026-06-12 04:37:58.416996
33.3,30038.89,16632.83,7,F,manager,south,2026-06-12 04:37:58.416996
39.9,94541.29,5670.6,9,F,engineer,north,2026-06-12 04:37:58.416996
55.7,56311.51,13698.85,8,M,engineer,south,2026-06-12 04:37:58.416996
48.3,65540.56,10798.18,4,M,engineer,west,2026-06-12 04:37:58.416996
42.5,38169.17,1306.14,13,M,engineer,south,2026-06-12 04:37:58.416996
47.4,34550.37,48692.71,14,M,engineer,east,2026-06-12 04:37:58.416996
48.3,63119.64,36794.46,19,F,engineer,east,2026-06-12 04:37:58.416996
46.4,89493.38,-1707.91,11,M,teacher,south,2026-06-12 04:37:58.416996
35.1,45271.39,-1064.62,17,F,doctor,west,2026-06-12 04:37:58.416996
30.5,37376.15,12328.13,11,F,student,north,2026-06-12 04:37:58.416996
39.3,60492.36,4128.0,18,F,student,west,2026-06-12 04:37:58.416996
32.5,84469.47,50591.42,11,M,teacher,east,2026-06-12 04:37:58.416996
49.5,43505.4,12372.16,7,M,engineer,west,2026-06-12 04:37:58.416996
60.3,50501.93,26338.48,15,F,student,north,2026-06-12 04:37:58.416996
48.8,70068.24,15930.45,8,M,teacher,north,2026-06-12 04:37:58.416996
20.3,71999.48,7993.79,11,F,student,south,2026-06-12 04:37:58.416996
34.4,49880.01,34568.17,10,M,doctor,east,2026-06-12 04:37:58.416996
42.2,74739.63,29857.97,11,M,student,north,2026-06-12 04:37:58.416996
24.8,64517.83,21285.18,16,F,teacher,west,2026-06-12 04:37:58.416996
42.4,55291.44,50583.22,13,F,manager,east,2026-06-12 04:37:58.416996
47.6,71244.22,24820.66,8,F,doctor,west,2026-06-12 04:37:58.416996
58.9,68762.89,16522.37,16,F,engineer,east,2026-06-12 04:37:58.416996
63.8,36153.77,44983.28,11,M,manager,east,2026-06-12 04:37:58.416996
27.7,81703.22,26846.51,11,M,engineer,south,2026-06-12 04:37:58.416996
40.6,61217.19,41535.04,15,F,teacher,west,2026-06-12 04:37:58.416996
40.8,79761.04,21530.94,15,M,student,east,2026-06-12 04:37:58.416996
33.4,55932.29,-14173.29,11,F,doctor,south,2026-06-12 04:37:58.416996
43.2,59457.51,3294.95,13,F,engineer,west,2026-06-12 04:37:58.416996
41.0,62179.96,34992.53,14,M,engineer,west,2026-06-12 04:37:58.416996
49.4,64843.29,14931.24,16,M,engineer,north,2026-06-12 04:37:58.416996
58.3,82507.59,25039.9,11,F,teacher,west,2026-06-12 04:37:58.416996
43.6,63395.94,35606.17,13,M,engineer,south,2026-06-12 04:37:58.416996
36.1,54496.19,24153.82,13,F,manager,south,2026-06-12 04:37:58.416996
29.7,73171.6,11687.19,10,F,manager,north,2026-06-12 04:37:58.416996
66.5,62747.54,21866.96,16,M,engineer,west,2026-06-12 04:37:58.416996
52.9,108199.6,23283.18,8,F,teacher,east,2026-06-12 04:37:58.416996
46.8,60245.52,17102.13,14,F,teacher,west,2026-06-12 04:37:58.416996
40.0,77277.96,5380.26,16,F,teacher,east,2026-06-12 04:37:58.416996
61.3,70877.48,17734.21,9,M,doctor,west,2026-06-12 04:37:58.416996
40.1,18101.83,20886.23,14,M,student,west,2026-06-12 04:37:58.416996
21.5,41737.81,4681.82,11,F,student,west,2026-06-12 04:37:58.416996
45.2,47090.36,10982.91,13,F,teacher,south,2026-06-12 04:37:58.416996
27.3,28006.28,13397.79,11,F,teacher,north,2026-06-12 04:37:58.416996
45.2,47885.38,-324.34,15,F,doctor,east,2026-06-12 04:37:58.416996
58.1,30318.66,23538.83,12,F,teacher,north,2026-06-12 04:37:58.416996
21.9,35035.03,24843.48,16,F,engineer,west,2026-06-12 04:37:58.416996
31.2,59348.48,15468.09,12,F,doctor,west,2026-06-12 04:37:58.416996
52.4,89549.16,5576.62,11,M,doctor,north,2026-06-12 04:37:58.416996
36.0,30480.21,26883.84,11,M,teacher,south,2026-06-12 04:37:58.416996
47.0,33121.28,28552.96,9,M,teacher,east,2026-06-12 04:37:58.416996
47.0,45410.69,23182.99,8,M,student,east,2026-06-12 04:37:58.416996
52.7,52350.82,22498.74,12,M,manager,east,2026-06-12 04:37:58.416996
34.2,27241.59,29127.32,13,M,manager,south,2026-06-12 04:37:58.416996
11.4,42416.47,20854.38,12,M,student,south,2026-06-12 04:37:58.416996
46.8,40753.89,10986.9,11,M,manager,east,2026-06-12 04:37:58.416996
23.2,60730.53,21156.59,11,M,student,east,2026-06-12 04:37:58.416996
53.2,62661.32,17295.38,9,F,manager,south,2026-06-12 04:37:58.416996
41.5,52250.3,21156.22,7,M,engineer,south,2026-06-12 04:37:58.416996
38.4,48200.24,32611.2,17,M,engineer,south,2026-06-12 04:37:58.416996
50.3,42225.4,7575.06,8,F,engineer,south,2026-06-12 04:37:58.416996
21.1,55928.41,24129.69,14,F,teacher,west,2026-06-12 04:37:58.416996
39.6,37430.46,6968.97,13,F,teacher,south,2026-06-12 04:37:58.416996
47.4,82850.28,10981.83,6,M,manager,west,2026-06-12 04:37:58.416996
45.0,28037.77,40886.05,10,M,teacher,south,2026-06-12 04:37:58.416996
36.1,43186.53,27487.68,16,F,manager,east,2026-06-12 04:37:58.416996
36.3,70627.63,23931.29,18,M,student,east,2026-06-12 04:37:58.416996
60.5,47824.53,2098.34,22,M,engineer,east,2026-06-12 04:37:58.416996
53.0,67095.52,19171.12,13,M,engineer,south,2026-06-12 04:37:58.416996
34.0,85909.49,-2873.49,10,F,student,south,2026-06-12 04:37:58.416996
58.2,69995.85,22447.03,12,M,engineer,east,2026-06-12 04:37:58.416996
51.1,33363.55,7036.44,5,M,engineer,east,2026-06-12 04:37:58.416996
47.9,34223.89,28694.12,18,F,teacher,south,2026-06-12 04:37:58.416996
48.3,51626.79,23935.65,11,F,engineer,south,2026-06-12 04:37:58.416996
